UNIQUEID,REGION,STATE,PERCENTILE,TOP5PCT,HHNUMBR,AGES5TO18,pctPopulation,LIVINGQRTS,TENURETYPE,PROPERTYVALUE,LOWERRENT,HOUSINGPROJECT,FOODSTAMPS,ENGERGYASST,pctFRval,pctSEval,pctWSval,pctOIval,pctANNval,pctCSPval,pctDISval,pctDIVval,pctSDTval,pctEDval,pctFINval,pctINTval,pctPAWval,pctPENval,pctRNTval,pctSSIval,pctSSval,pctSURval,pctUCval,pctVETval,pctWCval,pctTotal ,pctPopPercent,HTOTVAL
31190100203058905011,4,30,15,2,2,0,0.00056338,1,1,175000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,101917
90631114401073406011,4,30,5,2,1,0,0.00028169,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,1,1,27477
31110101203058005011,4,30,2,2,1,0,0.00028169,1,0,0,No Rental Assistance,Public Housing Project ,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8820
13052010181130005011,4,30,14,2,3,0,0.00084507,1,1,700000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.54,0,0,0,0.01,0,0.06,0,0,0.01,0,0.12,0,0.03,0.24,0,0,0,0,1.01,0.34,88503
19662300018254606011,4,30,2,2,1,0,0.00028169,1,1,90000,No Rental Assistance,Not a Public Housing Project,192,700,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,1,1,12100
16606082230495106011,4,30,3,2,1,0,0.00028169,1,1,850000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.08,0.46,0,0,0,0.99,0.99,15522
61000411376394005111,4,30,3,2,2,0,0.00056338,1,1,140000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,18438
90630114601073405111,4,30,10,2,5,2,0.001408451,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.13,0.71,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0.2,55000
51000825339798006111,4,30,4,2,1,0,0.00028169,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0.57,0,0,0,0,1,1,22268
85026490166130206011,4,30,11,2,2,0,0.00056338,1,1,450000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,1,0.5,60767
24100401663088506011,4,30,10,2,2,0,0.00056338,1,1,90000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.19,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,52500
30892091507508306111,4,30,7,2,1,0,0.00028169,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40000
21000206111603605012,4,16,2,2,1,0,0.000332557,1,1,165000,No Rental Assistance,Not a Public Housing Project,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10944
10310001606262105011,4,16,7,2,5,3,0.001662787,1,0,0,No Rental Assistance,Not a Public Housing Project,1620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,38203
01000390167978606011,4,16,13,2,2,0,0.000665115,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,1,0.5,77231
74677760172010606011,4,16,5,2,1,0,0.000332557,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,1,1,24402
67776064727100106011,4,16,4,2,1,0,0.000332557,1,1,125000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,1,23191
81000195103542606111,4,16,13,2,2,0,0.000665115,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0.05,0.86,0,0,0,0,0,0,0,0,0.05,0,0,0.04,0,0,0,0,0,0,1,0.5,75450
42126600761077306111,4,16,8,2,8,2,0.002660459,1,1,80000,No Rental Assistance,Not a Public Housing Project,1320,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,1,0.13,43453
24677360172010606111,4,16,2,2,1,0,0.000332557,1,0,0,Partial Rent Paid,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9672
01061077839096006011,4,16,13,2,2,0,0.000665115,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.24,0,0,0,0,1,0.5,74651
08107696610750106011,4,16,7,2,1,0,0.000332557,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.46,0,0,0,0,1,1,37075
01061053152727205011,4,16,20,1,4,2,0.00133,1,1,400000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.89,0.08,0.02,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1.01,0.25,462510
01061022502965405111,4,16,9,2,7,3,0.002327902,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14,47152
01061028904506505111,4,16,16,2,2,0,0.000665115,1,1,320000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.81,0.04,0,0.11,0.03,0,0,0,1,0.5,108328
15946106008025205011,4,16,10,2,2,0,0.000665115,1,1,93000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,1,0.5,56002
56140018050950905011,4,16,4,2,1,0,0.000332557,1,1,85000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22000
29106500261004605011,4,16,11,2,1,0,0.000332557,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63027
07702677610764106011,4,16,3,2,1,0,0.000332557,1,1,170000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14220
07702627610364106111,4,16,9,2,2,0,0.000665115,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.5,0,0,0,0,1,0.5,50761
30210271561072505011,4,16,2,2,2,0,0.000665115,1,0,0,No Rental Assistance,Not a Public Housing Project,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,9659
80510459561090005011,4,16,11,2,4,1,0.001330229,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,63000
04209600610652105011,4,16,13,2,2,0,0.000665115,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.17,0.99,0.5,74906
60625062490100105011,4,16,3,2,1,0,0.000332557,1,1,385000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18010
70110482761033506011,4,16,16,2,2,0,0.000665115,1,1,600000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1,0.5,106116
90661750187010606012,4,16,4,2,2,0,0.000665115,1,0,0,No Rental Assistance,Not a Public Housing Project,192,0,0,0,0.73,0,0,0,0,0,0,0.09,0,0,0.17,0,0,0,0,0,0,0,0,0.99,0.5,21545
69715060876100106011,4,16,7,2,1,0,0.000332557,1,1,117000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.14,0,0,1,1,35200
96186800265085505111,4,56,13,2,2,0,0.000755002,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0.02,0,0.21,0,0,0.21,0,0,0,0,1,0.5,80844
56562510070520105011,4,56,4,2,1,0,0.000377501,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0.18,0,0,0,0.17,0,0,0.16,0,0,0,0,0.49,0,0,0,0,1,1,20866
21000265557501605011,4,56,3,2,1,0,0.000377501,1,1,160000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,15924
76541213050960505112,4,56,20,1,4,2,0.00151,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0.48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,1,0.25,313015
05061053514729605111,4,56,12,2,2,0,0.000755002,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.89,0,0,0,0,0.03,0,0,0,0,0,0.08,0,0,0,0,0,0,0,1,0.5,67670
06306670550739106111,4,56,7,2,1,0,0.000377501,5,1,80000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.62,0,0,0,0,1,1,34861
64714072545100505011,4,56,5,2,3,0,0.001132503,1,0,0,No Rental Assistance,Not a Public Housing Project,540,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,27301
05061070126555205011,4,56,16,2,1,0,0.000377501,1,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.92,0,0,0,0,0.05,0,0,0,0.03,0,0,0,0,0,0,0,0,0,1,1,108997
68528069568100505111,4,56,2,2,1,0,0.000377501,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,1,1,13440
67733059660100506111,4,56,4,2,4,2,0.001510004,1,1,180000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,20922
00250651761055205011,4,56,8,2,2,0,0.000755002,1,1,140000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,43001
89682580156050605111,4,56,11,2,2,0,0.000755002,6,1,75000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,1,0.5,64409
96116301355006006011,4,56,4,2,1,0,0.000377501,5,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20000
13665506011090306011,4,56,19,2,2,0,0.000755002,1,1,30000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.44,0,1,0.5,200501
05061050534087705111,4,56,14,2,5,2,0.001887505,1,1,20000,No Rental Assistance,Not a Public Housing Project,0,0,0,-0.03,1.02,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.2,89825
50554001008763705111,4,56,11,2,1,0,0.000377501,1,1,80000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,1,1,64951
96176300355006706111,4,56,13,2,3,0,0.001132503,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,1,0.33,76905
69933059660100506011,4,56,4,2,2,0,0.000755002,1,1,32000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,21888
13665506009099306011,4,56,19,2,2,0,0.000755002,1,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.66,0,0,0,0,0.29,0,0,0,0.05,0,0,0,0,0,0,0,0,0,1,0.5,210510
18656506008895205111,4,56,13,2,6,3,0.002265006,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.06,0,0,1,0.17,76311
05061071600016305011,4,56,10,2,3,1,0.001132503,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,59001
05061091600018306011,4,56,4,2,2,0,0.000755002,1,1,350000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,21293
00351265461073304011,4,56,14,2,4,2,0.001510004,1,1,1000000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.32,0,0,0,0,0,0,0.1,0,0.03,0,0,0.02,0,0,0,0,0.54,0,1.01,0.25,93050
18656506011895204011,4,56,16,2,3,1,0.001132503,1,1,275000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0.33,107815
69118042569110504111,4,56,13,2,3,1,0.001132503,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1,0.33,78202
14957008001955205011,4,8,8,2,3,0,0.001267963,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0.33,42506
81524075599100005011,4,8,4,2,1,0,0.000422654,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23010
59118400270095505011,4,8,1,2,1,0,0.000422654,1,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-19995
13353008000125805011,4,8,15,2,3,0,0.001267963,1,1,80000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.36,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,105000
40500132681046606011,4,8,13,2,3,1,0.001267963,5,1,490000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,75000
86624004543100006011,4,8,3,2,4,1,0.001690617,1,1,18000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,16000
14450008011340204011,4,8,2,2,5,1,0.002113271,1,0,0,No Rental Assistance,Not a Public Housing Project,4599,0,0,0,0.59,0,0,0,0,0,0,0.06,0,0,0.35,0,0,0,0,0,0,0,0,1,0.2,11945
10501244481047505012,4,8,2,2,1,0,0.000422654,1,0,0,No Rental Assistance,Not a Public Housing Project,0,250,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0.2,0.32,0,0,0,0,1,1,10181
01882011604589806011,4,8,3,2,1,0,0.000422654,1,1,180000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0.9,0,0,0,0,1,1,17392
83418042569110005011,4,8,7,2,1,0,0.000422654,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35009
26138801140095405011,4,8,13,2,2,0,0.000845309,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0.02,0,0,-0.04,0,0,0,0,0,0,1,0.5,81333
12005852500416105011,4,8,9,2,2,0,0.000845309,1,1,95000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.5,48961
01680011001380106011,4,8,14,2,4,2,0.001690617,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,1,0.25,85600
71010340058805806011,4,8,3,2,1,0,0.000422654,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,15540
00081180534085706011,4,8,1,2,1,0,0.000422654,1,0,0,No Rental Assistance,Public Housing Project ,2328,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,1,1,7268
61010147024235805011,4,8,16,2,1,0,0.000422654,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.29,0,0,0,0,0.99,0.99,111150
10301006881011006011,4,8,5,2,2,0,0.000845309,1,1,55000,No Rental Assistance,Not a Public Housing Project,0,0,-0.37,0,0,0,0,0,0,0,0,0,0,0.08,0,0,1.29,0,0,0,0,0,0,1,0.5,27051
31010326038305806012,4,8,8,2,3,0,0.001267963,1,1,180000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.63,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,45800
00301265881033306011,4,8,5,2,1,0,0.000422654,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27101
32891480156100405011,4,8,1,2,2,1,0.000845309,1,0,0,Partial Rent Paid,Not a Public Housing Project,1750,400,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0,0,0,0,0,0,0,0,0,1,0.5,420
01186001505282006011,4,8,10,2,2,0,0.000845309,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0.23,0,0,0.01,0,0,0,0.02,0,0,0.08,0,0.66,0,0,0,0,1,0.5,58148
00081181600011306011,4,8,10,2,4,2,0.001690617,1,1,90000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0.99,0.25,56756
96118801260085405011,4,8,18,2,5,2,0.002113271,1,1,2000000,No Rental Assistance,Not a Public Housing Project,0,0,0.73,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.2,151031
18656008011894205011,4,8,15,2,2,0,0.000845309,1,1,160000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0.37,0,0.19,0,0,0.01,0,0.11,0,0,0.33,0,0,0,0,1.01,0.51,98203
15206818600489105011,4,8,4,2,1,0,0.000422654,1,1,55000,No Rental Assistance,Not a Public Housing Project,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22000
91000557394120506011,4,35,1,2,1,0,0.000263783,1,1,15000,No Rental Assistance,Not a Public Housing Project,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20930570451091506011,4,35,3,2,1,0,0.000263783,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16896
03006523330752104011,4,35,4,2,2,0,0.000527565,5,1,160000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,19440
07000503830454104111,4,35,6,2,2,0,0.000527565,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,29448
61000096352533507111,4,35,3,2,4,3,0.001055131,5,0,0,No Rental Assistance,Not a Public Housing Project,3792,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,1,0.25,14640
30630963251055007111,4,35,3,2,2,0,0.000527565,5,1,42000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,17280
95325217050960405012,4,35,5,2,2,0,0.000527565,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.5,27300
61000529395274505011,4,35,7,2,4,0,0.001055131,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0.25,38001
70630294551092505011,4,35,8,2,4,1,0.001055131,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,42010
80830509651045405011,4,35,2,2,1,0,0.000263783,5,0,0,No Rental Assistance,Not a Public Housing Project,497,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11208
30965081005854405011,4,35,5,2,1,0,0.000263783,5,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000
40597270166130406011,4,35,12,2,5,2,0.001318913,1,1,65000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.2,70839
16825305005706205011,4,35,12,2,2,0,0.000527565,6,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0.57,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,70000
02208557530660105011,4,35,12,2,2,0,0.000527565,6,1,350000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.99,0,0,0,0,0,0,0,1,0.5,70850
58636067719100306111,4,35,11,2,2,0,0.000527565,5,1,185000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.05,0,0.12,0,0,0,0.24,0,0,0.16,0,0,0,0,0.42,0,0,0,0,0.99,0.5,62576
06709515230642105011,4,35,5,2,2,0,0.000527565,1,1,20000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0.22,0,1,0.5,25353
57217059269110306011,4,35,16,2,3,1,0.000791348,1,1,110000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.33,107600
96175701153092206011,4,35,14,2,2,0,0.000527565,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,90361
19203527930328106011,4,35,13,2,5,3,0.001318913,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.04,0,1.01,0.2,79095
30630021805257105111,4,35,6,2,3,1,0.000791348,5,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.61,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,33000
85307512030120605111,4,35,4,2,2,0,0.000527565,6,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.48,0,0,0,0,1.01,0.51,24000
10330648351031405111,4,35,1,2,3,2,0.000791348,1,1,10000,No Rental Assistance,Not a Public Housing Project,1120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,7800
27105700063021605011,4,35,4,2,2,0,0.000527565,5,1,15000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,24000
30967051509959205011,4,35,9,2,4,2,0.001055131,6,1,80000,No Rental Assistance,Not a Public Housing Project,2720,0,0,0,0.53,0,0,0,0.24,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,1.01,0.25,47320
55379915060290905011,4,35,13,2,2,0,0.000527565,1,1,90000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.27,0,0,0,0,1.01,0.51,75756
24488710156000205011,4,4,12,2,2,0,0.000666001,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.92,0,0,0,0,0,0,0,0.02,0.06,0,0,0,0,0,0,0,0,0,1,0.5,66103
05400444400165106111,4,4,1,2,1,0,0.000333,1,0,0,No Rental Assistance,Public Housing Project ,0,0,0,0,0.09,0,0,0,0,0,0,0.86,0.02,0.03,0,0,0,0,0,0,0,0,0,1,1,5800
11652004002847805011,4,4,11,2,1,0,0.000333,1,1,325000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.63,0,0,0.36,0,0,0,0,1,1,60317
46124100820085705011,4,4,18,2,3,0,0.000999001,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,159402
00000011307140905111,4,4,15,2,2,0,0.000666001,1,1,312000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,95011
16054004004451406111,4,4,2,2,1,0,0.000333,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.2,0,0,0,0,0,0,0.3,0.5,0,0,0,0,0,0,0,0,0,0,1,1,10001
00871091509043005011,4,4,6,2,1,0,0.000333,1,1,125000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29120
16242004007359806011,4,4,16,2,6,4,0.001998002,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0,0,0,1,0.17,106348
11000003090710405112,4,4,14,2,1,0,0.000333,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,1,85510
41000804037961405011,4,4,13,2,2,0,0.000666001,1,1,180000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,1,0.5,78752
11277004004267205011,4,4,8,2,1,0,0.000333,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43000
